Date,Open,High,Low,Close,Volume
06/16/2020,06:30,84.681,84.79,84.571,84.571,14963
06/16/2020,07:00,84.506,84.608,84.377,84.559,190354
06/16/2020,07:30,84.557,85.046,84.55,84.961,294375
06/16/2020,08:00,84.462,85.143,84.382,85.119,389121
06/16/2020,08:30,85.151,85.776,85.151,85.423,808249
06/16/2020,09:00,85.421,85.535,85.265,85.513,428627
06/16/2020,09:30,85.528,85.902,84.936,85.609,21796163
06/16/2020,10:00,85.606,85.773,85.418,85.608,9409252
06/16/2020,10:30,85.618,85.793,84.233,84.316,13057411
06/16/2020,11:00,84.27,85.253,83.883,85.046,12086732
06/16/2020,11:30,85.073,85.562,84.939,85.26,8085844
06/16/2020,12:00,85.275,85.35,84.956,85.304,5357184
06/16/2020,12:30,85.294,85.652,85.28,85.428,7676634
06/16/2020,13:00,85.45,85.654,85.353,85.603,5340663
06/16/2020,13:30,85.584,85.654,85.345,85.53,5782202
06/16/2020,14:00,85.529,85.946,85.36,85.698,9618197
06/16/2020,14:30,85.694,85.885,85.426,85.493,5522482
06/16/2020,15:00,85.489,85.623,84.966,85.268,7417415
06/16/2020,15:30,85.27,85.732,85.121,85.718,12149965
06/16/2020,16:00,85.674,85.8,85.365,85.752,9857181
06/16/2020,16:30,85.754,85.754,85.618,85.715,57911
06/16/2020,17:00,85.681,85.727,85.46,85.46,31376
06/16/2020,17:30,85.411,85.53,85.241,85.408,56923
06/16/2020,18:00,85.411,85.627,85.289,85.533,49443
06/16/2020,18:30,85.423,85.735,85.338,85.725,46726
06/16/2020,19:00,85.732,85.871,85.654,85.842,40742
06/16/2020,19:30,85.834,85.898,85.752,85.837,117949
06/17/2020,04:00,86.087,86.345,86.087,86.316,16968
06/17/2020,04:30,86.375,86.396,86.336,86.384,35462
06/17/2020,05:00,86.384,86.435,86.202,86.202,10981
06/17/2020,05:30,86.173,86.173,85.917,85.946,8564
06/17/2020,06:00,85.912,86.238,85.912,86.238,12850
06/17/2020,06:30,86.331,86.355,86.246,86.246,6912
06/17/2020,07:00,86.263,86.567,86.141,86.521,348884
06/17/2020,07:30,86.494,86.628,86.387,86.557,212434
06/17/2020,08:00,86.433,86.628,86.075,86.508,438807
06/17/2020,08:30,86.506,86.53,86.387,86.451,247623
06/17/2020,09:00,86.452,86.591,86.323,86.423,252464
06/17/2020,09:30,86.423,86.482,85.854,86.104,17229822
06/17/2020,10:00,86.109,86.289,85.735,85.939,10020676
06/17/2020,10:30,85.957,86.309,85.806,86.236,5782811
06/17/2020,11:00,86.229,86.28,85.887,86.024,5154810
06/17/2020,11:30,86.024,86.263,85.927,86.255,4724328
06/17/2020,12:00,86.258,86.406,86.192,86.239,5340433
06/17/2020,12:30,86.236,86.421,86.224,86.34,3775095
06/17/2020,13:00,86.345,86.433,86.304,86.366,3618508
06/17/2020,13:30,86.365,86.445,86.233,86.238,3450972
06/17/2020,14:00,86.243,86.389,86.199,86.338,3879114
06/17/2020,14:30,86.336,86.404,86.132,86.16,3791908
06/17/2020,15:00,86.141,86.173,85.674,85.791,6843810
06/17/2020,15:30,85.793,85.958,85.433,85.47,11269068
06/17/2020,16:00,85.555,85.635,85.486,85.615,6854612
06/17/2020,16:30,85.61,85.676,85.557,85.676,84658
06/17/2020,17:00,85.674,85.674,85.545,85.601,64418
06/17/2020,17:30,85.593,85.596,85.513,85.513,23799
06/17/2020,18:00,85.513,85.569,85.477,85.508,17586
06/17/2020,18:30,85.555,85.679,85.533,85.593,58639
06/17/2020,19:00,85.647,85.654,85.447,85.447,62009
06/17/2020,19:30,85.44,85.45,85.168,85.241,77606
06/18/2020,04:00,85.584,85.722,85.581,85.703,10952
06/18/2020,04:30,85.776,85.971,85.73,85.934,25123
06/18/2020,05:00,85.954,85.954,85.856,85.895,6608
06/18/2020,05:30,85.995,85.995,85.773,85.773,5207
06/18/2020,06:00,85.662,85.662,85.596,85.63,6494
06/18/2020,06:30,85.715,85.873,85.703,85.73,17737
06/18/2020,07:00,85.669,85.898,85.496,85.569,123363
06/18/2020,07:30,85.596,85.598,85.277,85.289,120516
06/18/2020,08:00,85.569,85.893,85.221,85.533,251146
06/18/2020,08:30,85.545,85.788,85.168,85.71,203195
06/18/2020,09:00,85.688,85.727,85.411,85.533,193214
06/18/2020,09:30,85.53,85.905,85.377,85.481,11418766
06/18/2020,10:00,85.479,85.846,85.399,85.513,7102801
06/18/2020,10:30,85.513,85.795,85.245,85.776,6153275
06/18/2020,11:00,85.776,86.007,85.722,85.814,5630387
06/18/2020,11:30,85.812,85.857,85.613,85.659,3644771
06/18/2020,12:00,85.642,85.742,85.499,85.686,3609316
06/18/2020,12:30,85.686,85.759,85.513,85.559,2996134
06/18/2020,13:00,85.559,85.679,85.484,85.569,2666516
06/18/2020,13:30,85.567,85.73,85.55,85.637,2297514
06/18/2020,14:00,85.64,85.647,85.294,85.358,3971980
06/18/2020,14:30,85.355,85.474,85.116,85.13,4948043
06/18/2020,15:00,85.134,85.258,84.978,85.243,5837475
06/18/2020,15:30,85.237,85.681,85.163,85.554,9516080
06/18/2020,16:00,85.553,85.647,85.472,85.557,5884154
06/18/2020,16:30,85.557,86.066,85.489,85.489,38186
06/18/2020,17:00,85.508,85.576,85.472,85.533,46540
06/18/2020,17:30,85.508,85.53,85.489,85.489,13098
06/18/2020,18:00,85.489,85.642,85.46,85.642,28903
06/18/2020,18:30,85.593,85.642,85.593,85.642,16841
06/18/2020,19:00,85.635,85.727,85.635,85.727,46727
06/18/2020,19:30,85.727,85.791,85.715,85.788,62894
06/19/2020,04:00,86.153,86.238,86.034,86.034,7516
06/19/2020,04:30,85.983,86.117,85.983,86.117,1615
06/19/2020,05:00,86.214,86.238,86.136,86.141,12666
06/19/2020,05:30,86.263,86.263,86.097,86.097,12937
06/19/2020,06:00,86.117,86.212,86.117,86.131,15982
06/19/2020,06:30,86.129,86.129,86.031,86.112,17429
06/19/2020,07:00,86.112,86.233,85.997,86.151,199528
06/19/2020,07:30,86.153,86.348,86.136,86.348,117369
06/19/2020,08:00,86.35,86.518,86.019,86.316,390857
06/19/2020,08:30,86.35,86.542,86.316,86.53,358391
06/19/2020,09:00,86.53,86.859,86.248,86.272,1367710
06/19/2020,09:30,86.272,86.764,86.25,86.387,30223694
06/19/2020,10:00,86.392,86.577,86.17,86.306,8200049
06/19/2020,10:30,86.306,86.319,85.961,86.168,5955902
06/19/2020,11:00,86.173,86.401,85.888,86.07,6164024
06/19/2020,11:30,86.063,86.101,85.891,85.952,4220929
06/19/2020,12:00,85.954,85.98,84.71,85.071,18135435
06/19/2020,12:30,85.065,85.45,84.88,85.406,9311953
06/19/2020,13:00,85.403,85.416,84.817,84.849,6640244
06/19/2020,13:30,84.845,84.995,84.477,84.484,10396899
06/19/2020,14:00,84.484,84.678,84.119,84.146,10655662
06/19/2020,14:30,84.149,84.62,83.987,84.523,10916489
06/19/2020,15:00,84.535,84.888,84.236,84.623,10598690
06/19/2020,15:30,84.623,85.245,84.467,85.058,22835662
06/19/2020,16:00,85.048,85.16,84.591,84.717,59092438
06/19/2020,16:30,84.72,85.099,84.542,84.584,198932
06/19/2020,17:00,84.596,84.732,84.547,84.681,69232
06/19/2020,17:30,84.681,84.754,81.518,84.754,1259457
06/19/2020,18:00,84.754,84.754,84.693,84.698,16365
06/19/2020,18:30,84.705,84.705,84.559,84.584,41864
06/19/2020,19:00,84.62,84.62,84.571,84.571,16557
06/19/2020,19:30,84.571,84.608,84.452,84.455,45661
06/22/2020,04:00,85.265,85.411,85.17,85.216,8326
06/22/2020,04:30,85.216,85.586,85.168,85.545,16254
06/22/2020,05:00,85.686,85.842,85.593,85.593,5178
06/22/2020,05:30,85.659,85.705,85.618,85.618,1644
06/22/2020,06:00,85.533,85.533,85.411,85.411,5309
06/22/2020,06:30,85.411,85.737,85.411,85.579,26800
06/22/2020,07:00,85.474,85.545,85.228,85.408,160218
06/22/2020,07:30,85.396,85.756,85.396,85.703,164929
06/22/2020,08:00,85.228,85.825,85.219,85.754,319390
06/22/2020,08:30,85.752,85.77,85.535,85.63,155432
06/22/2020,09:00,85.62,85.691,85.34,85.533,311434
06/22/2020,09:30,85.508,86.416,85.447,86.372,17091057
06/22/2020,10:00,86.382,86.679,86.302,86.362,9561079
06/22/2020,10:30,86.367,86.482,86.265,86.274,5567657
06/22/2020,11:00,86.27,86.513,86.109,86.462,5526889
06/22/2020,11:30,86.462,86.713,86.404,86.64,4879499
06/22/2020,12:00,86.64,86.971,86.638,86.915,7357219
06/22/2020,12:30,86.917,86.968,86.732,86.898,4406964
06/22/2020,13:00,86.9,87.036,86.875,86.939,6109733
06/22/2020,13:30,86.939,86.993,86.766,86.866,5462792
06/22/2020,14:00,86.861,87.002,86.73,86.983,5636925
06/22/2020,14:30,86.984,87.382,86.968,87.377,10441441
06/22/2020,15:00,87.377,87.411,86.929,87.041,9884375
06/22/2020,15:30,87.044,87.47,86.988,87.341,11603612
06/22/2020,16:00,87.343,87.654,87.243,87.63,8525141
06/22/2020,16:30,87.63,87.681,87.489,87.589,166495
06/22/2020,17:00,87.601,87.669,87.56,87.625,94997
06/22/2020,17:30,87.637,87.703,87.555,87.637,117930
06/22/2020,18:00,87.606,87.786,87.606,87.786,93755
06/22/2020,18:30,87.796,87.993,87.686,87.966,197559
06/22/2020,19:00,87.964,87.99,87.888,87.99,68518
06/22/2020,19:30,88.002,88.148,87.966,88.136,108385
06/23/2020,04:00,88.431,88.574,88.2,88.234,48127
06/23/2020,04:30,88.234,88.423,88.231,88.365,20806
06/23/2020,05:00,88.38,88.45,88.38,88.45,5183
06/23/2020,05:30,88.562,88.562,88.355,88.358,8926
06/23/2020,06:00,88.333,88.696,88.331,88.655,40595
06/23/2020,06:30,88.659,88.659,88.453,88.545,122095
06/23/2020,07:00,88.467,88.791,88.404,88.72,403391
06/23/2020,07:30,88.745,88.793,88.611,88.732,192989
06/23/2020,08:00,88.635,88.878,88.453,88.866,739830
06/23/2020,08:30,88.866,88.883,88.634,88.634,463045
06/23/2020,09:00,88.638,88.672,88.453,88.567,867448
06/23/2020,09:30,88.557,88.883,88.153,88.83,22133717
06/23/2020,10:00,88.83,89.085,88.647,89.009,12893632
06/23/2020,10:30,89.007,89.217,88.896,88.956,10742730
06/23/2020,11:00,88.956,89.229,88.798,89.222,7471108
06/23/2020,11:30,89.222,89.655,89.173,89.65,10189329
06/23/2020,12:00,89.647,89.883,89.574,89.857,10705122
06/23/2020,12:30,89.86,90.034,89.832,89.943,10639051
06/23/2020,13:00,89.942,90.375,89.903,90.369,12858641
06/23/2020,13:30,90.375,90.613,90.168,90.312,15060516
06/23/2020,14:00,90.308,90.343,89.791,90.063,14667379
06/23/2020,14:30,90.064,90.282,89.776,89.779,9042596
06/23/2020,15:00,89.791,89.905,89.258,89.302,13685927
06/23/2020,15:30,89.287,89.535,89.068,89.151,18798299
06/23/2020,16:00,89.163,89.544,89.088,89.158,8574685
06/23/2020,16:30,89.112,89.158,89.015,89.146,75496
06/23/2020,17:00,89.146,89.158,89.037,89.095,65701
06/23/2020,17:30,89.08,89.11,88.995,89,72475
06/23/2020,18:00,88.998,89.061,88.818,89.044,162105
06/23/2020,18:30,89.044,89.044,88.723,88.728,105406
06/23/2020,19:00,88.728,88.818,88.659,88.801,84849
06/23/2020,19:30,88.781,89.024,88.769,88.866,58385
06/24/2020,04:00,88.988,89.11,88.453,88.762,45441
06/24/2020,04:30,88.608,88.769,88.574,88.752,4529
06/24/2020,05:00,88.742,88.866,88.234,88.404,43698
06/24/2020,05:30,88.567,88.659,88.567,88.574,8158
06/24/2020,06:00,88.686,88.694,88.528,88.574,23244
06/24/2020,06:30,88.584,88.713,88.584,88.696,14774
06/24/2020,07:00,88.625,88.866,88.606,88.866,156024
06/24/2020,07:30,88.854,88.866,88.684,88.708,192889
06/24/2020,08:00,88.742,89.179,88.613,89.16,497492
06/24/2020,08:30,89.161,89.304,88.915,89.27,262474
06/24/2020,09:00,89.268,89.292,88.574,88.832,647759
06/24/2020,09:30,88.83,89.74,88.355,88.445,25095526
06/24/2020,10:00,88.45,88.937,88.156,88.864,14281428
06/24/2020,10:30,88.854,88.869,88.226,88.332,11915896
06/24/2020,11:00,88.321,88.594,87.713,88.071,13559326
06/24/2020,11:30,88.071,88.134,87.241,87.596,12425560
06/24/2020,12:00,87.581,88.007,87.399,87.985,9524801
06/24/2020,12:30,87.986,88.392,87.71,88.306,8329024
06/24/2020,13:00,88.302,88.531,88.051,88.088,9620106
06/24/2020,13:30,88.083,88.136,87.637,87.856,7435401
06/24/2020,14:00,87.849,88.066,87.428,88.024,8815030
06/24/2020,14:30,88.021,88.112,87.521,87.558,8278880
06/24/2020,15:00,87.567,88.178,87.567,87.898,9359294
06/24/2020,15:30,87.899,88.061,87.479,87.616,12362199
06/24/2020,16:00,87.616,87.769,87.589,87.73,8361774
06/24/2020,16:30,87.718,87.747,87.625,87.732,77157
06/24/2020,17:00,87.735,87.766,87.65,87.662,33330
06/24/2020,17:30,87.669,87.71,87.642,87.71,21049
06/24/2020,18:00,87.662,87.796,87.601,87.652,82305
06/24/2020,18:30,87.674,87.674,87.601,87.601,22387
06/24/2020,19:00,87.577,87.601,87.358,87.37,54220
06/24/2020,19:30,87.423,87.443,87.26,87.345,97965
06/25/2020,04:00,87.005,87.637,86.968,87.55,18338
06/25/2020,04:30,87.418,87.771,87.418,87.771,3140
06/25/2020,05:00,87.764,87.954,87.725,87.954,8290
06/25/2020,05:30,88.061,88.061,87.686,87.686,4110
06/25/2020,06:00,87.757,87.757,87.674,87.674,4826
06/25/2020,06:30,87.844,88.185,87.747,88.117,22570
06/25/2020,07:00,88.117,88.282,87.771,87.917,245284
06/25/2020,07:30,87.959,87.983,87.579,87.579,108874
06/25/2020,08:00,88.112,88.326,87.482,87.776,397467
06/25/2020,08:30,87.776,88.088,87.564,88.063,464557
06/25/2020,09:00,88.039,88.054,87.642,87.783,513970
06/25/2020,09:30,87.781,88.423,87.01,87.514,18954664
06/25/2020,10:00,87.511,88.302,87.467,88.217,11145795
06/25/2020,10:30,88.219,88.299,87.64,87.972,9403625
06/25/2020,11:00,87.968,88.08,87.504,87.983,7264504
06/25/2020,11:30,87.99,88.061,87.654,87.928,5294441
06/25/2020,12:00,87.934,88.579,87.934,88.297,9604670
06/25/2020,12:30,88.297,88.445,88.129,88.197,5716398
06/25/2020,13:00,88.197,88.248,87.903,88.116,3995181
06/25/2020,13:30,88.112,88.316,87.994,88.078,3220791
06/25/2020,14:00,88.08,88.1,87.715,87.871,4427236
06/25/2020,14:30,87.866,87.917,87.601,87.859,6709729
06/25/2020,15:00,87.849,88.46,87.764,88.375,9112626
06/25/2020,15:30,88.375,88.818,88.189,88.788,12244283
06/25/2020,16:00,88.779,88.822,88.676,88.732,6815995
06/25/2020,16:30,88.684,88.745,88.545,88.698,99925
06/25/2020,17:00,88.708,88.776,88.696,88.769,41649
06/25/2020,17:30,88.745,88.757,88.681,88.684,14781
06/25/2020,18:00,88.745,88.815,88.703,88.793,44129
06/25/2020,18:30,88.781,88.793,88.696,88.781,39476
06/25/2020,19:00,88.788,88.915,88.749,88.903,51136
06/25/2020,19:30,88.91,88.913,88.793,88.903,57165
06/26/2020,04:00,88.54,88.574,88.331,88.45,14108
06/26/2020,04:30,88.358,88.574,88.358,88.574,9148
06/26/2020,05:00,88.623,88.715,88.599,88.715,5939
06/26/2020,05:30,88.696,88.72,88.696,88.72,3863
06/26/2020,06:00,88.72,88.779,88.72,88.779,3904
06/26/2020,06:30,88.823,88.825,88.774,88.774,10117
06/26/2020,07:00,88.861,89.042,88.818,88.818,92814
06/26/2020,07:30,88.84,88.92,88.801,88.801,40793
06/26/2020,08:00,88.94,89.027,88.611,88.757,193063
06/26/2020,08:30,88.745,88.784,88.557,88.645,164368
06/26/2020,09:00,88.594,88.779,88.533,88.662,533458
06/26/2020,09:30,88.684,88.896,87.973,88.184,12820590
06/26/2020,10:00,88.178,88.178,86.428,87.022,17333820
06/26/2020,10:30,87.032,87.158,86.397,86.973,11430468
06/26/2020,11:00,86.973,87.562,86.922,87.355,10329491
06/26/2020,11:30,87.372,87.942,87.197,87.815,8261697
06/26/2020,12:00,87.82,87.835,86.886,87.175,8212125
06/26/2020,12:30,87.17,87.358,86.832,87.35,8109195
06/26/2020,13:00,87.345,87.647,87.285,87.552,8459670
06/26/2020,13:30,87.564,87.577,86.873,86.876,7249150
06/26/2020,14:00,86.877,87.129,86.691,86.776,7161102
06/26/2020,14:30,86.774,86.827,86.517,86.698,7246038
06/26/2020,15:00,86.684,86.905,86.401,86.64,7423727
06/26/2020,15:30,86.628,87.09,85.902,86.066,22315716
06/26/2020,16:00,86.051,86.372,86.051,86.1,28393828
06/26/2020,16:30,86.107,86.177,86.061,86.078,114587
06/26/2020,17:00,86.078,86.141,86.019,86.048,96084
06/26/2020,17:30,86.08,86.117,86.051,86.104,59365
06/26/2020,18:00,86.112,86.141,86.068,86.068,38324
06/26/2020,18:30,86.068,86.092,86.051,86.063,37436
06/26/2020,19:00,86.068,86.08,86.051,86.068,36270
06/26/2020,19:30,86.056,86.092,86.051,86.053,42786
06/29/2020,04:00,86.14,86.14,86.091,86.14,4521
06/29/2020,04:30,86.298,86.298,86.298,86.298,1233
06/29/2020,05:00,86.298,86.383,86.213,86.383,3904
06/29/2020,05:30,86.383,86.405,86.213,86.405,11315
06/29/2020,06:00,86.264,86.274,86.233,86.237,49212
06/29/2020,06:30,86.225,86.379,86.147,86.379,41046
06/29/2020,07:00,86.315,86.396,85.739,86.067,234503
06/29/2020,07:30,86.094,86.432,86.031,86.383,128286
06/29/2020,08:00,86.388,86.498,85.863,86.296,283138
06/29/2020,08:30,86.245,86.369,86.079,86.116,144232
06/29/2020,09:00,86.121,86.254,85.955,85.982,182491
06/29/2020,09:30,86.006,86.744,85.478,86.403,18380676
06/29/2020,10:00,86.406,86.997,86.308,86.921,10279161
06/29/2020,10:30,86.926,87.379,86.821,87.162,8564891
06/29/2020,11:00,87.162,87.566,86.848,87.52,7294282
06/29/2020,11:30,87.529,87.831,87.466,87.61,8578245
06/29/2020,12:00,87.62,87.908,87.551,87.891,5317094
06/29/2020,12:30,87.897,88.129,87.86,87.936,5511811
06/29/2020,13:00,87.941,87.994,87.588,87.643,4474258
06/29/2020,13:30,87.632,88.038,87.578,87.791,4347339
06/29/2020,14:00,87.797,87.95,87.62,87.729,3239923
06/29/2020,14:30,87.714,87.763,87.347,87.462,4768461
06/29/2020,15:00,87.466,87.583,87.24,87.568,5600523
06/29/2020,15:30,87.566,88.094,87.33,88.087,10551274
06/29/2020,16:00,88.033,88.121,87.965,88.053,9503292
06/29/2020,16:30,88.062,88.298,88.045,88.245,110988
06/29/2020,17:00,88.245,88.245,88.087,88.16,34361
06/29/2020,17:30,88.096,88.143,88.087,88.135,11285
06/29/2020,18:00,88.143,88.281,88.143,88.281,54332
06/29/2020,18:30,88.233,88.388,88.233,88.33,87284
06/29/2020,19:00,88.342,88.379,88.281,88.306,40216
06/29/2020,19:30,88.33,88.379,88.208,88.208,98640
06/30/2020,04:00,88.258,88.258,88.156,88.248,16377
06/30/2020,04:30,88.248,88.248,88.144,88.144,4011
06/30/2020,05:00,88.151,88.151,88.151,88.151,1385
06/30/2020,05:30,88.268,88.27,88.114,88.114,4439
06/30/2020,06:00,88.122,88.141,87.358,87.54,59208
06/30/2020,06:30,87.545,87.577,87.236,87.26,84643
06/30/2020,07:00,87.394,87.966,87.394,87.82,131797
06/30/2020,07:30,87.844,88.024,87.759,87.759,86651
06/30/2020,08:00,87.946,88.014,87.384,87.654,154275
06/30/2020,08:30,87.63,87.662,87.496,87.616,129982
06/30/2020,09:00,87.65,87.723,87.491,87.616,125231
06/30/2020,09:30,87.618,88.618,87.601,88.533,13974883
06/30/2020,10:00,88.518,88.847,88.465,88.625,10575482
06/30/2020,10:30,88.616,88.949,88.465,88.889,7855148
06/30/2020,11:00,88.891,89.032,88.857,88.861,5340987
06/30/2020,11:30,88.852,88.908,88.627,88.908,5136401
06/30/2020,12:00,88.908,88.956,88.784,88.784,3531493
06/30/2020,12:30,88.781,88.844,88.392,88.433,4926719
06/30/2020,13:00,88.428,88.494,88.022,88.37,5960618
06/30/2020,13:30,88.372,88.431,88.129,88.341,4483854
06/30/2020,14:00,88.339,88.341,87.888,88.232,6228868
06/30/2020,14:30,88.231,88.473,88.1,88.457,4735819
06/30/2020,15:00,88.46,88.54,88.148,88.475,5836116
06/30/2020,15:30,88.479,89.056,88.411,88.72,16116896
06/30/2020,16:00,88.732,88.82,88.548,88.784,15160968
06/30/2020,16:30,88.818,88.83,88.757,88.759,30763
06/30/2020,17:00,88.757,88.764,88.728,88.749,25975
06/30/2020,17:30,88.728,88.749,88.623,88.674,53326
06/30/2020,18:00,88.672,88.749,88.672,88.723,15640
06/30/2020,18:30,88.757,88.757,88.659,88.684,25642
06/30/2020,19:00,88.574,88.672,88.574,88.599,29075
06/30/2020,19:30,88.599,88.599,88.574,88.577,34640
07/01/2020,04:00,88.608,88.686,88.577,88.686,4468
07/01/2020,04:30,88.603,88.603,88.603,88.603,411
07/01/2020,05:00,88.625,88.625,88.574,88.574,6472
07/01/2020,06:00,88.606,88.606,88.526,88.526,4036
07/01/2020,06:30,88.548,88.572,88.29,88.29,26975
07/01/2020,07:00,88.346,88.513,88.226,88.38,100381
07/01/2020,07:30,88.331,88.331,88.156,88.282,65854
07/01/2020,08:00,88.156,88.56,88.119,88.545,199355
07/01/2020,08:30,88.516,88.866,88.516,88.866,175455
07/01/2020,09:00,88.869,89.11,88.818,88.849,434997
07/01/2020,09:30,88.822,89.389,88.72,89.054,14186165
07/01/2020,10:00,89.059,89.246,88.944,89.141,5932706
07/01/2020,10:30,89.144,89.297,88.973,89.251,7202702
07/01/2020,11:00,89.256,89.355,89.093,89.136,6397644
07/01/2020,11:30,89.141,89.278,89.095,89.117,3817432
07/01/2020,12:00,89.122,89.18,89.051,89.114,3442297
07/01/2020,12:30,89.114,89.392,89.032,89.217,5777912
07/01/2020,13:00,89.229,89.241,88.949,89.042,3375987
07/01/2020,13:30,89.046,89.195,89.029,89.173,3010771
07/01/2020,14:00,89.166,89.275,88.903,88.976,5525884
07/01/2020,14:30,88.971,89.1,88.552,88.842,8255213
07/01/2020,15:00,88.842,88.91,88.696,88.706,6922392
07/01/2020,15:30,88.707,88.988,88.574,88.577,9511619
07/01/2020,16:00,88.601,88.628,88.516,88.516,5361115
07/01/2020,16:30,88.533,88.601,88.484,88.487,59999
07/01/2020,17:00,88.487,88.506,88.453,88.477,41432
07/01/2020,17:30,88.494,88.526,88.482,88.523,12509
07/01/2020,18:00,88.523,88.523,88.477,88.477,20827
07/01/2020,18:30,88.506,88.572,88.501,88.562,44502
07/01/2020,19:00,88.572,88.599,88.552,88.574,23576
07/01/2020,19:30,88.565,88.72,88.552,88.601,62994
07/02/2020,04:00,88.913,89.061,88.83,89.061,9173
07/02/2020,04:30,89.063,89.063,89.061,89.061,1323
07/02/2020,05:00,89.022,89.085,88.964,89.061,6896
07/02/2020,05:30,89.022,89.022,88.942,88.944,11025
07/02/2020,06:00,88.961,88.964,88.939,88.939,19587
07/02/2020,06:30,88.915,89.015,88.915,89.015,3395
07/02/2020,07:00,88.939,89.056,88.939,89.017,74553
07/02/2020,07:30,89.02,89.061,88.944,89.017,111993
07/02/2020,08:00,88.998,89.059,88.895,89.017,233227
07/02/2020,08:30,89.012,89.402,89.012,89.355,689618
07/02/2020,09:00,89.355,89.499,89.219,89.492,337361
07/02/2020,09:30,89.497,90.149,89.385,90.029,18653310
07/02/2020,10:00,90.032,90.054,88.939,89.1,11551227
07/02/2020,10:30,89.096,89.567,89.041,89.36,8533782
07/02/2020,11:00,89.36,89.37,89.034,89.147,5260768
07/02/2020,11:30,89.158,89.436,89.015,89.411,4656011
07/02/2020,12:00,89.411,89.562,89.224,89.499,4290407
07/02/2020,12:30,89.497,89.514,89.329,89.443,2962018
07/02/2020,13:00,89.441,89.448,89.17,89.202,3327563
07/02/2020,13:30,89.2,89.297,89.133,89.17,3111143
07/02/2020,14:00,89.163,89.295,89.095,89.29,2402152
07/02/2020,14:30,89.292,89.38,89.236,89.333,3057965
07/02/2020,15:00,89.331,89.372,89.112,89.2,3859249
07/02/2020,15:30,89.205,89.304,88.487,88.603,11389758
07/02/2020,16:00,88.603,88.757,88.601,88.711,9815707
07/02/2020,16:30,88.723,88.805,88.696,88.784,100443
07/02/2020,17:00,88.784,88.818,88.759,88.781,29241
07/02/2020,17:30,88.793,88.793,88.73,88.791,10833
07/02/2020,18:00,88.793,88.818,88.771,88.818,28357
07/02/2020,18:30,88.866,88.866,88.771,88.771,5680
07/02/2020,19:00,88.769,88.769,88.72,88.769,21212
07/02/2020,19:30,88.769,88.793,88.72,88.781,24176
07/06/2020,04:00,89.796,90.278,89.796,90.158,43591
07/06/2020,04:30,90.197,90.197,90.012,90.022,10356
07/06/2020,05:00,90.01,90.112,89.913,90.01,15412
07/06/2020,05:30,90.078,90.1,90.059,90.095,4093
07/06/2020,06:00,90.083,90.156,90.083,90.107,5339
07/06/2020,06:30,90.107,90.156,90.034,90.132,20043
07/06/2020,07:00,90.083,90.083,89.82,89.925,162324
07/06/2020,07:30,89.927,90.01,89.896,89.978,149197
07/06/2020,08:00,89.821,90.029,89.818,89.986,247998
07/06/2020,08:30,89.995,90.01,89.866,89.895,126479
07/06/2020,09:00,89.9,90.042,89.864,90.042,310082
07/06/2020,09:30,90.034,90.886,90.003,90.811,18623530
07/06/2020,10:00,90.818,90.983,90.499,90.805,9297571
07/06/2020,10:30,90.803,91.251,90.767,91.246,7826823
07/06/2020,11:00,91.246,91.387,91.151,91.307,7241459
07/06/2020,11:30,91.309,91.441,91.061,91.104,5758308
07/06/2020,12:00,91.1,91.166,90.84,90.91,4891033
07/06/2020,12:30,90.91,91.202,90.837,91.038,3593363
07/06/2020,13:00,91.044,91.059,90.82,90.961,3464278
07/06/2020,13:30,90.971,91.054,90.847,90.877,3093579
07/06/2020,14:00,90.879,90.891,90.511,90.708,4352869
07/06/2020,14:30,90.701,90.888,90.623,90.779,3872879
07/06/2020,15:00,90.772,90.86,90.523,90.839,4234029
07/06/2020,15:30,90.835,91.107,90.835,90.961,9171658
07/06/2020,16:00,90.971,91.064,90.886,91.039,10469782
07/06/2020,16:30,91.049,91.056,90.971,91.005,17683
07/06/2020,17:00,90.971,91.032,90.959,91.003,274407
07/06/2020,17:30,90.988,91.032,90.947,90.983,16093
07/06/2020,18:00,90.927,91,90.922,90.935,13410
07/06/2020,18:30,90.935,91.068,90.918,91.068,40420
07/06/2020,19:00,91.081,91.251,91.081,91.244,53092
07/06/2020,19:30,91.227,91.37,91.141,91.36,120447
07/07/2020,04:00,90.764,90.818,90.601,90.601,21461
07/07/2020,04:30,90.645,90.691,90.555,90.63,3148
07/07/2020,05:00,90.533,90.667,90.448,90.521,17454
07/07/2020,05:30,90.523,90.543,90.521,90.543,9189
07/07/2020,06:00,90.543,90.545,90.543,90.545,4348
07/07/2020,06:30,90.548,90.594,90.548,90.594,3740
07/07/2020,07:00,90.64,90.818,90.579,90.813,94484
07/07/2020,07:30,90.83,91.088,90.757,91.054,73474
07/07/2020,08:00,90.78,91.214,90.594,91.105,234439
07/07/2020,08:30,91.105,91.171,90.972,91.149,194612
07/07/2020,09:00,91.141,91.399,91.129,91.399,342043
07/07/2020,09:30,91.365,91.713,91.008,91.471,13611568
07/07/2020,10:00,91.453,92.132,91.307,92.1,9852253
07/07/2020,10:30,92.103,92.103,91.662,92,7124564
07/07/2020,11:00,91.999,92.103,91.884,91.998,4290880
07/07/2020,11:30,91.998,92.09,91.738,91.891,4254629
07/07/2020,12:00,91.903,91.949,91.356,91.708,5907089
